1700690912.773,255.221
1700690932.808,255.221
1700690952.848,237.041
1700690972.898,237.041
1700690993.011,237.041
1700691013.042,251.892
1700691033.103,251.892
1700691053.146,251.892
1700691073.162,232.186
1700691093.192,232.186
1700691113.232,232.186
1700691133.269,248.458
1700691153.303,248.458
1700691173.327,248.458
1700691193.53,238.45
1700691213.743,238.45
1700691233.778,238.45
1700691253.808,247.129
1700691273.841,247.129
1700691293.954,247.129
1700691313.978,261.492
1700691334.013,261.492
1700691354.048,261.492
1700691374.069,256.283
1700691394.14,256.283
1700691414.162,256.283
1700691434.2,245.712
1700691454.234,245.712
1700691474.264,245.712
1700691494.312,262.667
1700691514.353,262.667
1700691534.421,262.667
1700691554.445,253.771
1700691574.47,253.771
1700691594.488,253.771
1700691614.515,256.162
1700691634.589,256.162
1700691654.615,256.162
1700691674.667,244.25
1700691694.716,244.25
1700691714.753,244.25
1700691734.786,239.712
1700691754.808,239.712
1700691774.831,239.712
1700691794.855,260.875
1700691814.943,260.875
1700691834.975,260.875
1700691855.014,243.091
1700691875.04,243.091
1700691895.073,243.091
1700691915.097,271.255
1700691935.127,271.255
1700691955.158,271.255
1700691975.236,260.559
1700691995.262,260.559
1700692015.28,260.559
1700692035.302,279.181
1700692055.328,279.181
1700692075.356,279.181
1700692095.388,257.558
1700692115.407,257.558
1700692692.686,234.68
1700692712.73,234.68
1700692732.75,234.68
1700692752.768,271.817
1700692772.784,271.817
1700692792.814,271.817
1700692812.856,262.701
1700692832.882,262.701
1700692852.906,262.701
1700692872.924,269.967
1700692892.942,269.967
1700692912.96,269.967
1700692932.978,273.98
1700692953.014,273.98
1700692973.032,273.98
1700692993.068,247.55
1700693013.085,247.55
1700693033.114,247.55
1700693053.17,271.626
1700693073.189,271.626
1700693093.25,271.626
1700693113.27,272.305
1700693133.288,272.305
1700693153.306,272.305
1700693173.321,270.926
1700693193.342,270.926
1700693213.367,270.926
1700693233.425,273.426
1700693253.453,273.426
1700693273.473,273.426
1700693293.504,266.804
1700693313.533,266.804
1700693333.561,266.804
1700693353.598,277.864
1700693373.616,277.864
1700693393.645,277.864
1700693413.673,275.617
1700693433.689,275.617
1700693453.72,275.617
1700693473.752,274.48
1700693493.777,274.48
1700693513.813,274.48
1700693533.834,270.217
1700693553.887,270.217
1700693598.862,226.81
1700693618.89,226.81
1700694195.199,264.805
1700694215.227,264.805
1700694235.315,264.805
1700694255.348,278.757
1700694275.381,278.757
1700694295.422,278.757
1700694315.457,247.875
1700694335.487,247.875
1700694355.516,247.875
1700694375.547,297.533
1700695506.281,311.606
1700695526.438,311.606
1700695566.478,298.334
1700695586.502,298.334
1700695626.57,306.918
1700695646.623,306.918
1700696651.587,308.477
1700696671.626,308.477
1700696691.645,308.477
1700696711.785,304.242
1700696731.805,304.242
1700696751.836,304.242
1700696771.86,311.831
1700696791.881,311.831
1700696811.907,311.831
1700697816.925,310.844
1700697836.947,310.844
1700697856.981,310.844
1700697876.994,306.41
1700697897.039,306.41
1700698922.229,314.255
1700698942.253,314.255
1700699967.305,313.639
1700699987.338,313.639
1700700985.5,308.01
1700701005.517,308.01
1700701025.549,308.01
1700701045.584,311.355
1700701065.635,311.355
1700701085.655,311.355
1700701105.671,302.167
1700701125.701,302.167
1700701145.737,302.167
1700701648.594,303.772
1700701668.623,303.772
1700701689.064,303.772
1700702694.318,313.578
1700702714.349,313.578
1700702734.372,313.578
1700703739.483,304.433
1700703759.518,304.433
1700703779.539,304.433
1700703799.561,311.795
1700703819.581,311.795
1700704844.656,315.811
1700704864.676,315.811
1700705889.732,314.581
1700705909.753,314.581
1700705929.76,314.581
1700706934.816,317.277
1700706954.861,317.277
1700706974.916,317.277
1700707977.781,321.249
1700707997.811,321.249
1700708017.859,321.249
1700709022.92,304.917
1700709042.948,304.917
1700709062.983,304.917
1700709083.013,311.26
1700709103.04,311.26
1700710128.01,311.677
1700710148.049,311.677
1700711173.163,308.672
1700711193.207,308.672
1700712197.988,311.918
1700712218.027,311.918
1700712238.07,311.918
1700712622.979,279.955
1700712642.999,279.955
1700712663.039,279.955
1700712683.053,270.85
1700712703.1,270.85
1700712723.12,270.85
1700712743.138,273.112
1700712763.154,273.112
1700712783.168,273.112
1700712803.21,281.755
1700712823.228,281.755
1700712843.302,281.755
1700712863.329,271.05
1700712883.351,271.05
1700712903.381,271.05
1700712923.397,270.329
1700712943.417,270.329
1700712963.436,270.329
1700712983.46,273.738
1700713003.483,273.738
1700713023.508,273.738
1700713043.563,272.15
1700713063.588,272.15
1700713083.607,272.15
1700713103.635,269.983
1700713123.655,269.983
1700713143.686,269.983
1700713163.705,278.129
1700713183.725,278.129
1700714793.621,305.951
1700714813.651,305.951
1700715835.076,332.756
1700715855.098,332.756
1700715875.118,332.756
1700716880.261,316.521
1700716900.291,316.521
1700716920.367,316.521
1700716940.393,319.745
1700716960.432,319.745
1700717968.751,308.973
1700717988.791,308.973
1700718008.813,308.973
1700719012.209,314.272
1700719032.237,314.272
1700719052.281,314.272
1700719072.41,308.663
1700719092.436,308.663
1700719112.491,308.663
1700719132.509,316.17
1700719152.543,316.17
1700719172.582,316.17
1700720177.653,313.922
1700720197.681,313.922
1700720217.706,313.922
1700720237.724,311.45
1700720257.745,311.45
1700721282.9,308.669
1700721300.323,308.669
1700723400.195,160.644
1700723420.234,160.644
1700723461.232,278.675
1700723481.258,278.675
1700723501.407,278.675
1700723521.465,232.288
1700723541.498,232.288
1700723561.524,232.288
1700723581.566,243.862
1700723601.739,243.862
1700723621.762,243.862
1700723641.786,210.917
1700723661.813,210.917
1700723681.839,210.917
1700723701.871,317.005
1700723721.907,317.005
1700723741.954,317.005
1700723761.988,368.486
1700723782.019,368.486
1700723802.05,368.486
1700723822.092,389.872
1700723842.128,389.872
1700723862.226,389.872
1700723882.21,395.05
1700723902.273,395.05
1700723922.306,395.05
1700723942.325,398.973
1700723962.349,398.973
1700723982.377,398.973
1700724002.436,389.117
1700724022.462,389.117
1700724042.501,389.117
1700724062.535,391.077
1700724082.595,391.077
1700724102.615,391.077
1700724122.654,392.29
1700724142.694,392.29
1700724162.726,392.29
1700724182.802,396.525
1700724202.839,396.525
1700724222.86,396.525
1700724242.905,326.719
1700724262.946,326.719
1700724283.23,326.719
1700724303.257,450.817
1700724323.306,450.817
1700724343.35,450.817
1700724363.376,461.526
1700724383.423,461.526
1700724403.452,461.526
1700724423.482,482.908
1700724443.566,482.908
1700724463.587,482.908
1700724483.614,479.757
1700724503.644,479.757
1700724523.672,479.757
1700724543.797,474.45
1700724563.845,474.45
1700724583.922,474.45
1700724603.947,468.374
1700724623.985,468.374
1700724644.012,468.374
1700724664.042,476.133
1700724684.092,476.133
1700724704.113,476.133
1700724724.143,474.751
1700724744.167,474.751
1700724764.204,474.751
1700724784.376,483.116
1700724804.435,483.116
1700724824.458,483.116
1700724844.512,478.225
1700724864.628,478.225
1700724884.675,478.225
1700724904.766,416.023
1700724924.784,416.023
1700724944.831,416.023
1700724964.884,475.068
1700724984.917,475.068
1700725004.965,475.068
1700725024.991,481.009
1700725045.024,481.009
1700725065.104,481.009
1700725085.128,468.35
1700725105.16,468.35
1700725125.184,468.35
1700725145.212,473.967
1700725165.247,473.967
1700725185.292,473.967
1700725205.298,466.901
1700725225.33,466.901
1700725245.413,466.901
1700725265.448,475.848
1700725285.475,475.848
1700725305.494,475.848
1700725325.526,421.456
1700725345.549,421.456
1700725365.595,421.456
1700725385.645,440.447
1700725405.691,440.447
1700725425.72,440.447
1700725445.745,401.76
1700725465.763,401.76
1700725485.801,401.76
1700725505.855,404.373
1700725525.897,404.373
1700725545.944,404.373
1700725565.986,415.383
1700725586.019,415.383
1700725606.039,415.383
1700725626.065,380.594
1700725646.083,380.594
1700725666.109,380.594
1700725686.133,380.717
1700725706.153,380.717
1700725726.276,380.717
1700725746.304,411.86
1700725766.324,411.86
1700725786.35,411.86
1700725806.374,385.117
1700725826.403,385.117
1700725846.441,385.117
1700725866.462,394.227
1700725886.511,394.227
1700725906.559,394.227
1700725926.6,381.144
1700725946.681,381.144
1700725966.702,381.144
1700725986.729,370.117
1700726006.778,370.117
1700726026.81,370.117
1700726046.848,394.393
1700726066.885,394.393
1700726086.939,394.393
1700726106.997,401.1
1700726127.072,401.1
1700726147.093,401.1
1700726167.125,393.4
1700726187.152,393.4
1700726207.188,393.4
1700726227.218,392.517
1700726247.244,392.517
1700726267.293,392.517
1700726287.37,401.983
1700726307.385,401.983
1700726327.409,401.983
1700726347.452,410.626
1700726367.487,410.626
1700726387.576,410.626
1700726407.713,398.583
1700726427.895,398.583
1700726448,398.583
1700726468.074,368.421
1700726488.131,368.421
1700726508.244,368.421
1700726528.298,410.14
1700726548.331,410.14
1700726568.434,410.14
1700726588.496,388.027
1700726608.547,388.027
1700726628.571,388.027
1700726648.64,272.883
1700726668.664,272.883
1700726688.685,272.883
1700726708.732,260.957
1700726728.779,260.957
1700726748.818,260.957
1700726768.837,278.59
1700726788.861,278.59
1700726808.893,278.59
1700726828.937,256.483
1700726848.998,256.483
1700726869.029,256.483
1700726889.061,213.176
1700726909.087,213.176
1700726929.118,213.176
1700726949.143,246.533
1700726969.159,246.533
1700726989.186,246.533
1700727009.222,226.717
1700727029.243,226.717
1700727049.267,226.717
1700727069.324,282.533
1700727089.387,282.533
1700727109.415,282.533
1700727129.459,213.481
1700727149.501,213.481
1700727169.55,213.481
1700727189.598,200.49
1700727209.628,200.49
1700727229.65,200.49
1700727249.665,262.367
1700727269.69,262.367
1700727289.711,262.367
1700727309.741,310.345
1700727329.766,310.345
1700727349.785,310.345
1700727369.822,290.928
1700727389.847,290.928
1700727409.869,290.928
1700727429.944,254.567
1700727450.109,254.567
1700727470.322,254.567
1700727490.805,241.813
1700727510.877,241.813
1700727530.909,241.813
1700727551.804,262.51
1700727571.836,262.51
1700727591.858,262.51
1700727611.917,264.581
1700727632.826,264.581
1700727652.849,264.581
1700727674.866,252.614
1700727694.86,252.614
1700727714.877,252.614
1700727736.999,241.713
1700727757.018,241.713
1700727777.042,241.713
1700727797.977,245.383
1700727818.738,245.383
1700727838.852,245.383
1700727861.003,251.995
1700727883.596,251.995
1700727923.632,244.102
1700727945.527,244.102
1700727987.436,248.423
1700728007.474,248.423
1700728027.581,248.423
1700728049.089,231.419
1700728069.132,231.419
1700728089.172,231.419
1700728134.892,263.676
1700728195.796,204.135
1700728686.451,231.192
1700728706.474,231.192
1700728726.559,231.192
1700728746.583,212.66
1700728766.61,212.66
1700728786.629,212.66
1700728806.688,240.963
1700728826.814,240.963
1700728846.848,240.963
1700728866.881,223.139
1700728886.919,223.139
1700728906.948,223.139
1700728926.975,241.709
1700728947.04,241.709
1700728967.073,241.709
1700728987.111,236.213
1700729007.177,236.213
1700729027.223,236.213
1700729047.248,224.872
1700729067.404,224.872
1700729087.593,224.872
1700729107.639,173.38
1700729127.655,173.38
1700729147.677,173.38
1700729167.697,233.646
1700729187.72,233.646
1700729207.742,233.646
1700729227.785,307.463
1700729247.815,307.463
1700729267.841,307.463
1700729287.865,219.763
1700729307.89,219.763
1700729327.927,219.763
1700729347.96,249.517
1700729367.992,249.517
1700729388.01,249.517
1700729408.054,247.792
1700729428.082,247.792
1700729448.105,247.792
1700729468.12,242.459
1700729488.177,242.459
1700729508.216,242.459
1700729528.249,226.322
1700729548.279,226.322
1700729568.319,226.322
1700729588.351,246.942
1700729608.393,246.942
1700729625.533,246.942
1700729645.58,272.791
1700729665.632,272.791
1700729685.661,272.791
1700729705.702,228.901
1700729725.744,228.901
1700729745.766,228.901
1700729765.792,245.737
1700729785.831,245.737
1700729805.913,245.737
1700729825.946,256.008
1700729845.98,256.008
1700729866.013,256.008
1700729886.048,243.725
1700729906.08,243.725
1700729926.139,243.725
1700729946.162,204.923
1700729966.192,204.923
1700729986.251,204.923
1700730006.309,244.483
1700730026.328,244.483
1700730046.356,244.483
1700730066.454,198.257
1700730086.489,198.257
1700730106.522,198.257
1700730126.545,217.806
1700730146.599,217.806
1700730166.629,217.806
1700730186.649,214.867
1700730206.692,214.867
1700730226.858,214.867
1700730246.955,197.426
1700730266.986,197.426
1700730287.007,197.426
1700730307.098,234.38
1700730327.16,234.38
1700730347.186,234.38
1700730367.209,240.687
1700730387.247,240.687
1700730407.263,240.687
1700730427.296,257.325
1700730447.343,257.325
1700730467.418,257.325
1700730487.445,231.838
1700730507.48,231.838
1700730527.533,231.838
1700730547.67,232.079
1700730567.695,232.079
1700730587.71,232.079
1700730607.744,274.886
1700730627.784,274.886
1700730647.805,274.886
1700730667.851,227.213
1700730687.873,227.213
1700730707.931,227.213
1700730727.977,223.28
1700730748.001,223.28
1700730768.023,223.28
1700730788.047,213.393
1700730808.089,213.393
1700730828.113,213.393
1700730848.13,230.605
1700730868.148,230.605
1700730888.169,230.605
1700730908.197,291.224
1700730928.257,291.224
1700730948.285,291.224
1700730968.327,254.046
1700730988.369,254.046
1700731008.389,254.046
1700731028.445,226.776
1700731048.482,226.776
1700731068.505,226.776
1700731088.539,222.863
1700731108.575,222.863
1700731128.59,222.863
1700731148.655,276.907
1700731168.69,276.907
1700731188.711,276.907
1700731208.732,232.092
1700731228.759,232.092
1700731248.775,232.092
1700731268.795,233.163
1700731288.813,233.163
1700731308.837,233.163
1700731328.875,248.742
1700731348.924,248.742
1700731368.962,228.233
1700731388.999,228.233
1700731409.02,228.233
1700731429.055,227.498
1700731449.075,227.498
1700731469.094,227.498
1700731489.117,266.324
1700731509.174,266.324
1700731529.198,266.324
1700731549.221,248.463
1700731569.246,248.463
1700731589.266,248.463
1700731609.288,209.783
1700731629.319,209.783
1700731649.347,209.783
1700731669.373,200.193
1700731689.394,200.193
1700731709.448,200.193
1700731729.472,206.763
1700731749.511,206.763
1700731769.537,206.763
1700731789.557,202.123
1700731809.585,202.123
1700731829.613,202.123
1700731849.641,205.333
1700731869.663,205.333
1700731889.757,205.333
1700731909.969,143.845
1700731930.145,143.845
1700731950.192,143.845
1700731970.229,129.015
1700731990.282,129.015
1700732010.308,129.015
1700732030.333,208.036
1700732050.393,208.036
1700732070.423,208.036
1700732091.35,252.637
1700732111.409,252.637
1700732131.43,252.637
1700732151.464,263.811
1700732171.5,263.811
1700732192.38,263.811
1700732214.478,234.479
1700732234.543,234.479
1700732254.572,234.479
1700732276.52,233.384
1700732296.544,233.384
1700732319.157,233.384
1700732339.196,239.356
1700732359.226,239.356
1700732379.264,239.356
1700732400.258,256.157
1700732420.462,256.157
1700732443.134,256.157
1700732463.178,252.992
1700732483.207,252.992
1700732504.987,252.992
1700732525.035,250.393
1700732545.093,250.393
1700732566.54,250.393
1700732586.564,251.762
1700732606.59,251.762
1700732628.615,251.762
1700732649.844,246.872
1700732669.892,246.872
1700732690.973,246.872
1700733493.559,198.257
1700733513.694,198.257
1700733533.717,198.257
1700733553.784,224.191
1700733573.872,224.191
1700733594.059,224.191
1700733614.111,215.03
1700733634.135,215.03
1700733654.171,215.03
1700733674.201,245.408
1700733694.265,245.408
1700733714.309,245.408
1700733734.353,235.3
1700733754.379,235.3
1700733774.419,235.3
1700733794.449,250.916
1700733814.477,250.916
1700733834.502,250.916
1700733854.525,239.289
1700733874.556,239.289
1700733894.586,239.289
1700733914.627,241.217
1700733934.703,241.217
1700733954.772,241.217
1700733974.814,279.212
1700733994.856,279.212
1700734014.881,279.212
1700734034.974,227.787
1700734055.008,227.787
1700734075.023,227.787
1700734095.063,231.54
1700734115.092,231.54
1700734135.173,231.54
1700734155.234,234.417
1700734175.253,234.417
1700734195.317,234.417
1700734215.355,206.86
1700734235.379,206.86
1700734255.424,206.86
1700734275.51,230.879
1700734295.571,230.879
1700734315.594,230.879
1700734335.656,235.067
1700734355.679,235.067
1700734375.702,235.067
1700734395.728,282.569
1700734415.754,282.569
1700734435.776,282.569
1700734455.796,253.738
1700734475.826,253.738
1700734495.857,253.738
1700734515.902,222.231
1700734535.925,222.231
1700734555.964,222.231
1700734575.99,238.456
1700734596.031,238.456
